location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
Slovakia,12,0.017646099926644388,179543.0,73614.0,2138.0,1299.0
Slovenia,2,0.0,0.0,0.0,0.0,0.0
Slovenia,3,0.018703241895261846,802.0,802.0,15.0,15.0
Slovenia,4,0.12121212121212122,1429.0,627.0,91.0,76.0
Slovenia,5,0.38636363636363635,1473.0,44.0,108.0,17.0
Slovenia,6,0.023622047244094488,1600.0,127.0,111.0,3.0
Slovenia,7,0.014388489208633094,2156.0,556.0,119.0,8.0
Slovenia,8,0.01925722145804677,2883.0,727.0,133.0,14.0
Slovenia,9,0.006056287851799074,5690.0,2807.0,150.0,17.0
Slovenia,10,0.006569521613027222,34307.0,28617.0,338.0,188.0
Slovenia,11,0.026429276989423472,75814.0,41507.0,1435.0,1097.0
Slovenia,12,0.02723466701195563,122152.0,46338.0,2697.0,1262.0
Solomon Islands,10,0.0,8.0,8.0,0.0,0.0
Solomon Islands,11,0.0,17.0,9.0,0.0,0.0
Solomon Islands,12,0.0,17.0,0.0,0.0,0.0
Somalia,3,0.0,5.0,5.0,0.0,0.0
Somalia,4,0.04697986577181208,601.0,596.0,28.0,28.0
Somalia,5,0.03636363636363636,1976.0,1375.0,78.0,50.0
Somalia,6,0.012658227848101266,2924.0,948.0,90.0,12.0
Somalia,7,0.010416666666666666,3212.0,288.0,93.0,3.0
Somalia,8,0.05102040816326531,3310.0,98.0,98.0,5.0
Somalia,9,0.0035971223021582736,3588.0,278.0,99.0,1.0
Somalia,10,0.014164305949008499,3941.0,353.0,104.0,5.0
Somalia,11,0.01764705882352941,4451.0,510.0,113.0,9.0
Somalia,12,0.06463878326996197,4714.0,263.0,130.0,17.0
South Africa,2,0.0,0.0,0.0,0.0,0.0
South Africa,3,0.003695491500369549,1353.0,1353.0,5.0,5.0
South Africa,4,0.022822543083372147,5647.0,4294.0,103.0,98.0
South Africa,5,0.021452877644621986,32683.0,27036.0,683.0,580.0
South Africa,6,0.016654573680036446,151209.0,118526.0,2657.0,1974.0
South Africa,7,0.01563861580120126,493183.0,341974.0,8005.0,5348.0
South Africa,8,0.04589938591641889,627041.0,133858.0,14149.0,6144.0
South Africa,9,0.05465347371981902,674339.0,47298.0,16734.0,2585.0
South Africa,10,0.04973294465204547,725452.0,51113.0,19276.0,2542.0
South Africa,11,0.034995042756227536,790004.0,64552.0,21535.0,2259.0
South Africa,12,0.025954775656262048,1057161.0,267157.0,28469.0,6934.0
South America,2,0.0,4.0,4.0,0.0,0.0
South America,3,0.025952512424075095,14492.0,14488.0,376.0,376.0
South America,4,0.0508860102689103,180235.0,165743.0,8810.0,8434.0
South America,5,0.04334748540783895,901684.0,721449.0,40083.0,31273.0
South America,6,0.03413406856962824,2228423.0,1326739.0,85370.0,45287.0
South America,7,0.031068413068334067,4101837.0,1873414.0,143574.0,58204.0
South America,8,0.02666323006246801,6301683.0,2199846.0,202229.0,58655.0
South America,9,0.02883682617915457,8064429.0,1762746.0,253061.0,50832.0
South America,10,0.02602358475239259,9664785.0,1600356.0,294708.0,41647.0
South America,11,0.020919268695611233,11130276.0,1465491.0,325365.0,30657.0
South America,12,0.018065946567707568,13194159.0,2063883.0,362651.0,37286.0
South Korea,1,0.0,11.0,10.0,0.0,0.0
South Korea,2,0.005097164702134438,3150.0,3139.0,16.0,16.0
South Korea,3,0.022001205545509342,9786.0,6636.0,162.0,146.0
South Korea,4,0.08704453441295547,10774.0,988.0,248.0,86.0
South Korea,5,0.03155006858710562,11503.0,729.0,271.0,23.0
South Korea,6,0.008166295471417966,12850.0,1347.0,282.0,11.0
South Korea,7,0.01278600269179004,14336.0,1486.0,301.0,19.0
South Korea,8,0.00393431406089634,20182.0,5846.0,324.0,23.0
South Korea,9,0.024548152144591315,23889.0,3707.0,415.0,91.0
South Korea,10,0.018572469045884922,26635.0,2746.0,466.0,51.0
South Korea,11,0.007484096295372334,34652.0,8017.0,526.0,60.0
South Korea,12,0.01441899915182358,61769.0,27117.0,917.0,391.0
South Sudan,4,0.0,35.0,35.0,0.0,0.0
South Sudan,5,0.010427528675703858,994.0,959.0,10.0,10.0
South Sudan,6,0.027640671273445213,2007.0,1013.0,38.0,28.0
South Sudan,7,0.025396825396825397,2322.0,315.0,46.0,8.0
South Sudan,8,0.004878048780487805,2527.0,205.0,47.0,1.0
South Sudan,9,0.011299435028248588,2704.0,177.0,49.0,2.0
South Sudan,10,0.04477611940298507,2905.0,201.0,58.0,9.0
South Sudan,11,0.014705882352941176,3109.0,204.0,61.0,3.0
South Sudan,12,0.004454342984409799,3558.0,449.0,63.0,2.0
Spain,2,0.0,45.0,45.0,0.0,0.0
Spain,3,0.08827885437743799,95923.0,95878.0,8464.0,8464.0
Spain,4,0.13682857920893185,213435.0,117512.0,24543.0,16079.0
Spain,5,0.09921671018276762,239479.0,26044.0,27127.0,2584.0
Spain,6,0.12540849673202614,249271.0,9792.0,28355.0,1228.0
Spain,7,0.0022929352118417367,288522.0,39251.0,28445.0,90.0
Spain,8,0.003722696402349486,462858.0,174336.0,29094.0,649.0
Spain,9,0.008804230731564,769188.0,306330.0,31791.0,2697.0
Spain,10,0.009812960695334822,1185678.0,416490.0,35878.0,4087.0
Spain,11,0.01987204573316411,1648187.0,462509.0,45069.0,9191.0
Spain,12,0.020594263026728267,1928265.0,280078.0,50837.0,5768.0
Sri Lanka,1,0.0,1.0,1.0,0.0,0.0
Sri Lanka,2,0.0,1.0,0.0,0.0,0.0
Sri Lanka,3,0.014084507042253521,143.0,142.0,2.0,2.0
Sri Lanka,4,0.009615384615384616,663.0,520.0,7.0,5.0
Sri Lanka,5,0.003092783505154639,1633.0,970.0,10.0,3.0
Sri Lanka,6,0.0024154589371980675,2047.0,414.0,11.0,1.0
Sri Lanka,7,0.0,2815.0,768.0,11.0,0.0
Sri Lanka,8,0.004273504273504274,3049.0,234.0,12.0,1.0
Sri Lanka,9,0.0030211480362537764,3380.0,331.0,13.0,1.0
Sri Lanka,10,0.0009611423863792394,10663.0,7283.0,20.0,7.0
Sri Lanka,11,0.007355148604022816,23987.0,13324.0,118.0,98.0
Sri Lanka,12,0.004453189726594863,43299.0,19312.0,204.0,86.0
Sudan,3,0.2857142857142857,7.0,7.0,2.0,2.0
Sudan,4,0.07880434782608696,375.0,368.0,31.0,29.0
Sudan,5,0.0576271186440678,4800.0,4425.0,286.0,255.0
Sudan,6,0.06255468066491689,9372.0,4572.0,572.0,286.0
Sudan,7,0.07884005437245128,11579.0,2207.0,746.0,174.0
Sudan,8,0.04782608695652174,13189.0,1610.0,823.0,77.0
Sudan,9,0.028446389496717725,13646.0,457.0,836.0,13.0
Sudan,10,0.006329113924050633,13804.0,158.0,837.0,1.0
Sudan,11,0.097146899316199,18045.0,4241.0,1249.0,412.0
Sudan,12,0.02937625754527163,25500.0,7455.0,1468.0,219.0
Suriname,3,0.0,9.0,9.0,0.0,0.0
Suriname,4,1.0,10.0,1.0,1.0,1.0
Suriname,5,0.0,23.0,13.0,1.0,0.0
Suriname,6,0.024390243902439025,515.0,492.0,13.0,12.0
Suriname,7,0.01145374449339207,1650.0,1135.0,26.0,13.0
Suriname,8,0.018875838926174497,4034.0,2384.0,71.0,45.0
Suriname,9,0.03914590747330961,4877.0,843.0,104.0,33.0
Suriname,10,0.02147239263803681,5203.0,326.0,111.0,7.0
Suriname,11,0.05504587155963303,5312.0,109.0,117.0,6.0
Suriname,12,0.005567928730512249,6210.0,898.0,122.0,5.0
Sweden,2,0.0,14.0,14.0,0.0,0.0
Sweden,3,0.07987551867219916,4834.0,4820.0,385.0,385.0
Sweden,4,0.13126975606846783,21601.0,16767.0,2586.0,2201.0
Sweden,5,0.10603751465416178,38661.0,17060.0,4395.0,1809.0
Sweden,6,0.03205412978847008,67924.0,29263.0,5333.0,938.0
Sweden,7,0.04479895104895105,77076.0,9152.0,5743.0,410.0
Sweden,8,0.01068054224291387,84379.0,7303.0,5821.0,78.0
Sweden,9,0.008486562942008486,92863.0,8484.0,5893.0,72.0
Sweden,10,0.0014289343325288963,124355.0,31492.0,5938.0,45.0
Sweden,11,0.00625557782006163,243129.0,118774.0,6681.0,743.0
Sweden,12,0.010532818532818533,437379.0,194250.0,8727.0,2046.0
Switzerland,2,0.0,18.0,18.0,0.0,0.0
Switzerland,3,0.02610478085247483,16605.0,16587.0,433.0,433.0
Switzerland,4,0.10045451043833295,29586.0,12981.0,1737.0,1304.0
Switzerland,5,0.14341692789968652,30862.0,1276.0,1920.0,183.0
Switzerland,6,0.05046948356807512,31714.0,852.0,1963.0,43.0
Switzerland,7,0.00511654349061967,35232.0,3518.0,1981.0,18.0
Switzerland,8,0.003599712023038157,42177.0,6945.0,2006.0,25.0
Switzerland,9,0.006123367852318776,53282.0,11105.0,2074.0,68.0
Switzerland,10,0.002208598678802405,154251.0,100969.0,2297.0,223.0
Switzerland,11,0.014569988600922342,327072.0,172821.0,4815.0,2518.0
Switzerland,12,0.022599501692966206,452296.0,125224.0,7645.0,2830.0
Syria,3,0.2,10.0,10.0,2.0,2.0
Syria,4,0.030303030303030304,43.0,33.0,3.0,1.0
Syria,5,0.02531645569620253,122.0,79.0,5.0,2.0
Syria,6,0.025477707006369428,279.0,157.0,9.0,4.0
Syria,7,0.07112970711297072,757.0,478.0,43.0,34.0
Syria,8,0.03436254980079681,2765.0,2008.0,112.0,69.0
Syria,9,0.06132404181184669,4200.0,1435.0,200.0,88.0
Syria,10,0.05759162303664921,5728.0,1528.0,288.0,88.0
Syria,11,0.05974988420565076,7887.0,2159.0,417.0,129.0
Syria,12,0.08288694671553426,11434.0,3547.0,711.0,294.0
Taiwan,1,0.0,10.0,9.0,0.0,0.0
Taiwan,2,0.034482758620689655,39.0,29.0,1.0,1.0
Taiwan,3,0.014134275618374558,322.0,283.0,5.0,4.0
Taiwan,4,0.009345794392523364,429.0,107.0,6.0,1.0
Taiwan,5,0.07692307692307693,442.0,13.0,7.0,1.0
Taiwan,6,0.0,447.0,5.0,7.0,0.0
Taiwan,7,0.0,467.0,20.0,7.0,0.0
Taiwan,8,0.0,488.0,21.0,7.0,0.0
Taiwan,9,0.0,514.0,26.0,7.0,0.0
Taiwan,10,0.0,555.0,41.0,7.0,0.0
Taiwan,11,0.0,675.0,120.0,7.0,0.0
Taiwan,12,0.0,799.0,124.0,7.0,0.0
Tajikistan,4,0.0,15.0,15.0,0.0,0.0
Tajikistan,5,0.012005108556832695,3930.0,3915.0,47.0,47.0
Tajikistan,6,0.0025380710659898475,5900.0,1970.0,52.0,5.0
Tajikistan,7,0.005301524188204109,7409.0,1509.0,60.0,8.0
Tajikistan,8,0.0068143100511073255,8583.0,1174.0,68.0,8.0
Tajikistan,9,0.006745362563237774,9769.0,1186.0,76.0,8.0
Tajikistan,10,0.004807692307692308,11017.0,1248.0,82.0,6.0
Tajikistan,11,0.0033984706881903144,12194.0,1177.0,86.0,4.0
Tajikistan,12,0.003629764065335753,13296.0,1102.0,90.0,4.0
Tanzania,3,0.05263157894736842,19.0,19.0,1.0,1.0
Tanzania,4,0.03253796095444685,480.0,461.0,16.0,15.0
Tanzania,5,0.1724137931034483,509.0,29.0,21.0,5.0
Tanzania,6,0.0,509.0,0.0,21.0,0.0
Tanzania,7,0.0,509.0,0.0,21.0,0.0
Tanzania,8,0.0,509.0,0.0,21.0,0.0
Tanzania,9,0.0,509.0,0.0,21.0,0.0
Tanzania,10,0.0,509.0,0.0,21.0,0.0
Tanzania,11,0.0,509.0,0.0,21.0,0.0
Tanzania,12,0.0,509.0,0.0,21.0,0.0
Thailand,1,0.0,19.0,15.0,0.0,0.0
Thailand,2,0.0,42.0,23.0,0.0,0.0
Thailand,3,0.006215040397762586,1651.0,1609.0,10.0,10.0
Thailand,4,0.03376822716807368,2954.0,1303.0,54.0,44.0
Thailand,5,0.023622047244094488,3081.0,127.0,57.0,3.0
Thailand,6,0.011111111111111112,3171.0,90.0,58.0,1.0
Thailand,7,0.0,3310.0,139.0,58.0,0.0
Thailand,8,0.0,3412.0,102.0,58.0,0.0
Thailand,9,0.006369426751592357,3569.0,157.0,59.0,1.0
Thailand,10,0.0,3784.0,215.0,59.0,0.0
Thailand,11,0.004464285714285714,4008.0,224.0,60.0,1.0
Thailand,12,0.0009508716323296355,7163.0,3155.0,63.0,3.0
Timor,3,0.0,1.0,1.0,0.0,0.0
Timor,4,0.0,24.0,23.0,0.0,0.0
Timor,5,0.0,24.0,0.0,0.0,0.0
Timor,6,0.0,24.0,0.0,0.0,0.0
Timor,7,0.0,24.0,0.0,0.0,0.0
Timor,8,0.0,27.0,3.0,0.0,0.0
Timor,9,0.0,28.0,1.0,0.0,0.0
Timor,10,0.0,30.0,2.0,0.0,0.0
Timor,11,0.0,30.0,0.0,0.0,0.0
Timor,12,0.0,44.0,14.0,0.0,0.0
Togo,3,0.029411764705882353,34.0,34.0,1.0,1.0
Togo,4,0.0975609756097561,116.0,82.0,9.0,8.0
Togo,5,0.012269938650306749,442.0,326.0,13.0,4.0
Togo,6,0.004807692307692308,650.0,208.0,14.0,1.0
Togo,7,0.01718213058419244,941.0,291.0,19.0,5.0
Togo,8,0.0196078431372549,1400.0,459.0,28.0,9.0
Togo,9,0.052083333333333336,1784.0,384.0,48.0,20.0
Togo,10,0.016453382084095063,2331.0,547.0,57.0,9.0
Togo,11,0.01088646967340591,2974.0,643.0,64.0,7.0
Togo,12,0.006069802731411229,3633.0,659.0,68.0,4.0
Trinidad and Tobago,3,0.034482758620689655,87.0,87.0,3.0,3.0
Trinidad and Tobago,4,0.1724137931034483,116.0,29.0,8.0,5.0
Trinidad and Tobago,5,0.0,117.0,1.0,8.0,0.0
Trinidad and Tobago,6,0.0,130.0,13.0,8.0,0.0
Trinidad and Tobago,7,0.0,169.0,39.0,8.0,0.0
Trinidad and Tobago,8,0.00880503144654088,1759.0,1590.0,22.0,14.0
Trinidad and Tobago,9,0.01948051948051948,4531.0,2772.0,76.0,54.0
Trinidad and Tobago,10,0.02756244616709733,5692.0,1161.0,108.0,32.0
Trinidad and Tobago,11,0.012282497441146366,6669.0,977.0,120.0,12.0
Trinidad and Tobago,12,0.014553014553014554,7150.0,481.0,127.0,7.0
Tunisia,3,0.025380710659898477,394.0,394.0,10.0,10.0
Tunisia,4,0.051666666666666666,994.0,600.0,41.0,31.0
Tunisia,5,0.08433734939759036,1077.0,83.0,48.0,7.0
Tunisia,6,0.020618556701030927,1174.0,97.0,50.0,2.0
Tunisia,7,0.0,1535.0,361.0,50.0,0.0
Tunisia,8,0.011904761904761904,3803.0,2268.0,77.0,27.0
Tunisia,9,0.012867898699520876,18413.0,14610.0,265.0,188.0
Tunisia,10,0.025410628019323672,59813.0,41400.0,1317.0,1052.0
Tunisia,11,0.05257603636757225,96769.0,36956.0,3260.0,1943.0
Tunisia,12,0.033419083807321046,139140.0,42371.0,4676.0,1416.0
Turkey,3,0.015815534698100656,13531.0,13531.0,214.0,214.0
Turkey,4,0.02774835244157378,120204.0,106673.0,3174.0,2960.0
Turkey,5,0.031231423476153458,163942.0,43738.0,4540.0,1366.0
Turkey,6,0.0164330997664331,199906.0,35964.0,5131.0,591.0
Turkey,7,0.018083766590241225,230873.0,30967.0,5691.0,560.0
Turkey,8,0.01729495669893021,270133.0,39260.0,6370.0,679.0
Turkey,9,0.03760560478054811,318663.0,48530.0,8195.0,1825.0
Turkey,10,0.03627610045146727,375367.0,56704.0,10252.0,2057.0
Turkey,11,0.013260968574464856,638847.0,263480.0,13746.0,3494.0
Turkey,12,0.009556912855956496,2208652.0,746580.0,20881.0,7135.0
Uganda,3,0.0,44.0,44.0,0.0,0.0
Uganda,4,0.0,83.0,39.0,0.0,0.0
Uganda,5,0.0,417.0,334.0,0.0,0.0
Uganda,6,0.0,889.0,472.0,0.0,0.0
Uganda,7,0.011320754716981131,1154.0,265.0,3.0,3.0
Uganda,8,0.01595159515951595,2972.0,1818.0,32.0,29.0
Uganda,9,0.008338181113050224,8129.0,5157.0,75.0,43.0
Uganda,10,0.008245533669262483,12495.0,4366.0,111.0,36.0
Uganda,11,0.011803114013058764,20459.0,7964.0,205.0,94.0
Uganda,12,0.00311716473537982,35216.0,14757.0,251.0,46.0
Ukraine,3,0.02635658914728682,645.0,645.0,17.0,17.0
Ukraine,4,0.024997438787009527,10406.0,9761.0,261.0,244.0
Ukraine,5,0.0336951605608322,23672.0,13266.0,708.0,447.0
Ukraine,6,0.02154573255490687,45254.0,21582.0,1173.0,465.0
Ukraine,7,0.02080305927342256,71404.0,26150.0,1717.0,544.0
Ukraine,8,0.016841147018661812,124132.0,52728.0,2605.0,888.0
Ukraine,9,0.01789312841862834,214446.0,90314.0,4221.0,1616.0
Ukraine,10,0.017189156444040586,399330.0,184884.0,7399.0,3178.0
Ukraine,11,0.015104259616501376,752343.0,353013.0,12731.0,5332.0
Ukraine,12,0.019572453937499627,1086997.0,334654.0,19281.0,6550.0
United Arab Emirates,1,0.0,4.0,4.0,0.0,0.0
United Arab Emirates,2,0.0,21.0,17.0,0.0,0.0
United Arab Emirates,3,0.00933125972006221,664.0,643.0,6.0,6.0
United Arab Emirates,4,0.008377760853008377,12481.0,11817.0,105.0,99.0
United Arab Emirates,5,0.007202391737633629,34557.0,22076.0,264.0,159.0
United Arab Emirates,6,0.0036144578313253013,48667.0,14110.0,315.0,51.0
United Arab Emirates,7,0.003040797364642284,60506.0,11839.0,351.0,36.0
United Arab Emirates,8,0.0033933161953727505,70231.0,9725.0,384.0,33.0
United Arab Emirates,9,0.0014608289160649443,94190.0,23959.0,419.0,35.0
United Arab Emirates,10,0.0019771586149483597,132629.0,38439.0,495.0,76.0
United Arab Emirates,11,0.00212525185614529,168860.0,36231.0,572.0,77.0
United Arab Emirates,12,0.0024896052564036754,207822.0,38962.0,669.0,97.0
United Kingdom,1,0.0,2.0,2.0,0.0,0.0
United Kingdom,2,0.0,61.0,59.0,0.0,0.0
United Kingdom,3,0.06339990710636322,38815.0,38754.0,2457.0,2457.0
United Kingdom,4,0.1736045614335934,178771.0,139956.0,26754.0,24297.0
United Kingdom,5,0.13676873857404023,257539.0,78768.0,37527.0,10773.0
United Kingdom,6,0.10665895870217147,285216.0,27677.0,40479.0,2952.0
United Kingdom,7,0.04060887776472391,304793.0,19577.0,41274.0,795.0
United Kingdom,8,0.009462300991288676,338083.0,33290.0,41589.0,315.0
United Kingdom,9,0.005468517810894578,455848.0,117765.0,42233.0,644.0
United Kingdom,10,0.007893413865715354,1014795.0,558947.0,46645.0,4412.0
United Kingdom,11,0.01922638829872314,1633736.0,618941.0,58545.0,11900.0
United Kingdom,12,0.01748059997750722,2496235.0,862499.0,73622.0,15077.0
United States,1,0.0,8.0,7.0,0.0,0.0
United States,2,0.058823529411764705,25.0,17.0,1.0,1.0
United States,3,0.027923401776612785,192301.0,192276.0,5370.0,5369.0
United States,4,0.06848058835244886,1081020.0,888719.0,66230.0,60860.0
United States,5,0.057963098684962196,1798718.0,717698.0,107830.0,41600.0
United States,6,0.02342979361104788,2642174.0,843456.0,127592.0,19762.0
United States,7,0.013775382470603757,4567420.0,1925246.0,154113.0,26521.0
United States,8,0.020303862482151127,6026896.0,1459476.0,183746.0,29633.0
United States,9,0.019345026297584725,7235372.0,1208476.0,207124.0,23378.0
United States,10,0.012697865003390898,9165539.0,1930167.0,231633.0,24509.0
United States,11,0.008708766771940239,13670310.0,4504771.0,270864.0,39231.0
United States,12,0.012600470717073528,20098800.0,6428490.0,351866.0,81002.0
Uruguay,3,0.0029585798816568047,338.0,338.0,1.0,1.0
Uruguay,4,0.05245901639344262,643.0,305.0,17.0,16.0
Uruguay,5,0.027777777777777776,823.0,180.0,22.0,5.0
Uruguay,6,0.04424778761061947,936.0,113.0,27.0,5.0
Uruguay,7,0.024390243902439025,1264.0,328.0,35.0,8.0
Uruguay,8,0.027190332326283987,1595.0,331.0,44.0,9.0
Uruguay,9,0.008869179600886918,2046.0,451.0,48.0,4.0
Uruguay,10,0.00927643784786642,3124.0,1078.0,58.0,10.0
Uruguay,11,0.006952067325283571,5857.0,2733.0,77.0,19.0
Uruguay,12,0.007841954456341426,19119.0,13262.0,181.0,104.0
Uzbekistan,3,0.011627906976744186,172.0,172.0,2.0,2.0
Uzbekistan,4,0.003749330476700589,2039.0,1867.0,9.0,7.0
Uzbekistan,5,0.003787878787878788,3623.0,1584.0,15.0,6.0
Uzbekistan,6,0.002254098360655738,8503.0,4880.0,26.0,11.0
Uzbekistan,7,0.007416483941699987,24009.0,15506.0,141.0,115.0
Uzbekistan,8,0.010008946544397226,41893.0,17884.0,320.0,179.0
Uzbekistan,9,0.010118726389638424,56717.0,14824.0,470.0,150.0
Uzbekistan,10,0.009397944199706314,66932.0,10215.0,566.0,96.0
Uzbekistan,11,0.007140538786108407,73094.0,6162.0,610.0,44.0
Uzbekistan,12,0.0010085728693898135,77060.0,3966.0,614.0,4.0
Vanuatu,11,0.0,1.0,1.0,0.0,0.0
Vanuatu,12,0.0,1.0,0.0,0.0,0.0
Vatican,3,0.0,6.0,6.0,0.0,0.0
Vatican,4,0.0,11.0,5.0,0.0,0.0
Vatican,5,0.0,12.0,1.0,0.0,0.0
Vatican,6,0.0,12.0,0.0,0.0,0.0
Vatican,7,0.0,12.0,0.0,0.0,0.0
Vatican,8,0.0,12.0,0.0,0.0,0.0
Vatican,9,0.0,12.0,0.0,0.0,0.0
Vatican,10,0.0,27.0,15.0,0.0,0.0
Vatican,11,0.0,27.0,0.0,0.0,0.0
Vatican,12,0.0,27.0,0.0,0.0,0.0
Venezuela,3,0.022222222222222223,135.0,135.0,3.0,3.0
Venezuela,4,0.06565656565656566,333.0,198.0,16.0,13.0
Venezuela,5,-0.0016992353440951572,1510.0,1177.0,14.0,-2.0
Venezuela,6,0.008560851457658492,5832.0,4322.0,51.0,37.0
Venezuela,7,0.008868309527546695,18574.0,12742.0,164.0,113.0
Venezuela,8,0.007885202813099382,46728.0,28154.0,386.0,222.0
Venezuela,9,0.008522927379023737,75122.0,28394.0,628.0,242.0
Venezuela,10,0.010064531407258303,92013.0,16891.0,798.0,170.0
Venezuela,11,0.009536653501589443,102394.0,10381.0,897.0,99.0
Venezuela,12,0.011734145467574347,113558.0,11164.0,1028.0,131.0
Vietnam,1,0.0,2.0,2.0,0.0,0.0
Vietnam,2,0.0,16.0,14.0,0.0,0.0
Vietnam,3,0.0,212.0,196.0,0.0,0.0
Vietnam,4,0.0,270.0,58.0,0.0,0.0
Vietnam,5,0.0,328.0,58.0,0.0,0.0
Vietnam,6,0.0,355.0,27.0,0.0,0.0
Vietnam,7,0.014778325123152709,558.0,203.0,3.0,3.0
Vietnam,8,0.06378600823045268,1044.0,486.0,34.0,31.0
Vietnam,9,0.02,1094.0,50.0,35.0,1.0
Vietnam,10,0.0,1180.0,86.0,35.0,0.0
Vietnam,11,0.0,1347.0,167.0,35.0,0.0
Vietnam,12,0.0,1465.0,118.0,35.0,0.0
World,1,0.020917822838847386,9927.0,9370.0,213.0,196.0
World,2,0.03586730804615829,86013.0,76086.0,2942.0,2729.0
World,3,0.052655103123524116,875794.0,789781.0,44528.0,41586.0
World,4,0.08023440385748086,3279850.0,2404056.0,237416.0,192888.0
World,5,0.04731781150308046,6188184.0,2908334.0,375032.0,137616.0
World,6,0.031182190037109946,10457929.0,4269745.0,508172.0,133140.0
World,7,0.023409093643930366,17604767.0,7146838.0,675473.0,167301.0
World,8,0.02220835358069249,25509090.0,7904323.0,851015.0,175542.0
World,9,0.019274602038814537,34011678.0,8502588.0,1014899.0,163884.0
World,10,0.014985751998207437,46141800.0,12130122.0,1196678.0,181779.0
World,11,0.015912853832675666,63410167.0,17268367.0,1471467.0,274789.0
World,12,0.01827898299871609,83558756.0,19325364.0,1824715.0,353248.0
Yemen,4,0.3333333333333333,6.0,6.0,2.0,2.0
Yemen,5,0.24605678233438485,323.0,317.0,80.0,78.0
Yemen,6,0.2778443113772455,1158.0,835.0,312.0,232.0
Yemen,7,0.3175438596491228,1728.0,570.0,493.0,181.0
Yemen,8,0.3173913043478261,1958.0,230.0,566.0,73.0
Yemen,9,0.27631578947368424,2034.0,76.0,587.0,21.0
Yemen,10,0.41379310344827586,2063.0,29.0,599.0,12.0
Yemen,11,0.42857142857142855,2077.0,14.0,605.0,6.0
Yemen,12,0.22727272727272727,2099.0,22.0,610.0,5.0
Zambia,3,0.0,35.0,35.0,0.0,0.0
Zambia,4,0.04225352112676056,106.0,71.0,3.0,3.0
Zambia,5,0.004206098843322818,1057.0,951.0,7.0,4.0
Zambia,6,0.03165735567970205,1594.0,537.0,24.0,17.0
Zambia,7,0.029068436713206684,5963.0,4369.0,151.0,127.0
Zambia,8,0.02233452885555918,12097.0,6134.0,288.0,137.0
Zambia,9,0.01652892561983471,14759.0,2662.0,332.0,44.0
Zambia,10,0.010161386730424387,16432.0,1673.0,349.0,17.0
Zambia,11,0.006584362139917695,17647.0,1215.0,357.0,8.0
Zambia,12,0.010071474983755685,20725.0,3078.0,388.0,31.0
Zimbabwe,3,0.125,8.0,8.0,1.0,1.0
Zimbabwe,4,0.09375,40.0,32.0,4.0,3.0
Zimbabwe,5,0.0,178.0,138.0,4.0,0.0
Zimbabwe,6,0.007263922518159807,591.0,413.0,7.0,3.0
Zimbabwe,7,0.023273855702094646,3169.0,2578.0,67.0,60.0
Zimbabwe,8,0.04056490384615385,6497.0,3328.0,202.0,135.0
Zimbabwe,9,0.019388516032811335,7838.0,1341.0,228.0,26.0
Zimbabwe,10,0.02835538752362949,8367.0,529.0,243.0,15.0
Zimbabwe,11,0.020846493998736577,9950.0,1583.0,276.0,33.0
Zimbabwe,12,0.02221087567015573,13867.0,3917.0,363.0,87.0
